complaint_id,text,language,category,department,priority,template_group,text_length,word_count,split
HIN_0339,"कृपया मदद करें, मुझे रिफंड की केवल कुछ राशि मिली है। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Refund Issue,Refund Team,High,Hindi_Refund Issue_03,85,17,train
HIN_0608,"कृपया मदद करें, मुझे मिला हुआ उत्पाद खराब है। कृपया इसे जल्दी हल करें।",Hindi,Product Issue,Product Support,High,Hindi_Product Issue_01,70,14,test
ENG_0777,I need assistance because I need a replacement for the damaged item I need an update as soon as possible.,English,Return/Replacement,Returns Team,Medium,English_Return/Replacement_02,105,20,train
HGL_0113,"Please help, main apne order ka payment complete nahi kar pa rahi hoon. Please jaldi resolve karo.",Hinglish,Payment Issue,Payments Team,High,Hinglish_Payment Issue_08,98,17,train
HGL_0118,Ye urgent hai: main apne order ka payment complete nahi kar pa rahi hoon.,Hinglish,Payment Issue,Payments Team,High,Hinglish_Payment Issue_08,73,14,train
ENG_1105,I need assistance because I received an OTP for a purchase I did not make,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_04,73,15,train
HIN_0507,मुझे सहायता चाहिए क्योंकि कैंसलेशन के बाद भी ऑर्डर भेज दिया गया। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Cancellation Issue,Order Management,Medium,Hindi_Cancellation Issue_04,97,18,train
HGL_0555,Ye urgent hai: app mein cancellation option show nahi ho raha. Mujhe jaldi update chahiye.,Hinglish,Cancellation Issue,Order Management,Medium,Hinglish_Cancellation Issue_07,90,15,train
HIN_0225,यह बहुत जरूरी है: मेरा पैकेज कई दिनों से एक ही जगह अटका है। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Delivery Issue,Logistics Team,Medium,Hindi_Delivery Issue_05,92,20,train
HGL_0088,Ye urgent hai: UPI payment successful tha but order place nahi hua.,Hinglish,Payment Issue,Payments Team,High,Hinglish_Payment Issue_06,67,12,train
HIN_0221,मुझे सहायता चाहिए क्योंकि मेरा पैकेज कई दिनों से एक ही जगह अटका है। कृपया इसे जल्दी हल करें।,Hindi,Delivery Issue,Logistics Team,Medium,Hindi_Delivery Issue_05,92,19,train
ENG_0179,This is urgent: the delivery is delayed beyond the promised date Please resolve this.,English,Delivery Issue,Logistics Team,Medium,English_Delivery Issue_02,85,14,validation
HGL_0416,Mujhe help chahiye kyunki mujhe expected amount se kam refund mila. Please jaldi resolve karo.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_08,94,15,train
HIN_0784,"नमस्ते, मेरा रिटर्न अनुरोध स्वीकार नहीं हो रहा है।",Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_03,50,9,train
ENG_1062,I need assistance because there is an unknown transaction on my account I need an update as soon as possible.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_01,109,20,train
ENG_0574,"Hello, my order still appears active after cancellation",English,Cancellation Issue,Order Management,Medium,English_Cancellation Issue_09,55,8,train
HIN_0069,"कृपया मदद करें, चेकआउट फेल होने के बाद भी राशि डेबिट हो गई। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Payment Issue,Payments Team,High,Hindi_Payment Issue_05,92,19,train
ENG_1081,My account appears to have been hacked,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_03,38,7,test
HGL_0301,Order cancel kiya but refund abhi tak nahi mila.,Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_01,48,9,train
HIN_0527,विक्रेता ने मेरा कैंसलेशन अनुरोध अस्वीकार कर दिया। कृपया इसे जल्दी हल करें।,Hindi,Cancellation Issue,Order Management,Medium,Hindi_Cancellation Issue_06,75,13,train
HIN_0085,मुझे सहायता चाहिए क्योंकि यूपीआई पेमेंट सफल हुआ लेकिन ऑर्डर प्लेस नहीं हुआ।,Hindi,Payment Issue,Payments Team,High,Hindi_Payment Issue_06,75,13,train
ENG_1124,This is urgent: my saved card was used without permission Please resolve this.,English,Fraud/Security,Security Team,Critical,English_Fraud/Security_05,78,13,test
HGL_0796,Return pickup abhi tak nahi hua.,Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_04,32,6,validation
ENG_0706,I received an expired product,English,Product Issue,Product Support,High,English_Product Issue_08,29,5,train
ENG_0015,This is urgent: my payment was deducted but the order was not confirmed I need an update as soon as possible.,English,Payment Issue,Payments Team,High,English_Payment Issue_01,109,21,train
ENG_0986,I need assistance because I forgot my password and cannot reset it Please resolve this.,English,Account Issue,Account Support,Medium,English_Account Issue_06,87,15,train
ENG_0174,"Please help, the delivery is delayed beyond the promised date I need an update as soon as possible.",English,Delivery Issue,Logistics Team,Medium,English_Delivery Issue_02,99,18,validation
HGL_1029,"Please help, meri order history missing hai. Mujhe jaldi update chahiye.",Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_09,72,11,train
HGL_0364,"Hello, return accept hua but refund process nahi hua.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_05,53,9,validation
ENG_0332,Only part of the refund was credited Please resolve this.,English,Refund Issue,Refund Team,High,English_Refund Issue_03,57,10,train
ENG_0692,The product quality is very poor Please resolve this.,English,Product Issue,Product Support,High,English_Product Issue_07,53,9,test
ENG_0431,I need assistance because the refund status has not changed for several days Please resolve this.,English,Refund Issue,Refund Team,High,English_Refund Issue_09,97,16,train
HGL_0187,"Please help, tracking delivered dikha raha hai but package nahi mila.",Hinglish,Delivery Issue,Logistics Team,Medium,Hinglish_Delivery Issue_03,69,11,validation
HGL_1175,"Hello, fake customer care agent ne bank details maangi. Please jaldi resolve karo.",Hinglish,Fraud/Security,Security Team,Critical,Hinglish_Fraud/Security_09,82,13,train
HGL_0978,Main password reset nahi kar pa rahi hoon. Mujhe jaldi update chahiye.,Hinglish,Account Issue,Account Support,Medium,Hinglish_Account Issue_06,70,12,train
HGL_0441,"Hello, mere bank account mein promised refund nahi aaya. Mujhe jaldi update chahiye.",Hinglish,Refund Issue,Refund Team,High,Hinglish_Refund Issue_10,84,13,train
HIN_0860,"नमस्ते, कूरियर वाले ने रिटर्न लेने से मना कर दिया। कृपया इसे जल्दी हल करें।",Hindi,Return/Replacement,Returns Team,Medium,Hindi_Return/Replacement_08,75,15,train
HIN_0478,यह बहुत जरूरी है: ऑर्डर रद्द करने का बटन उपलब्ध नहीं है।,Hindi,Cancellation Issue,Order Management,Medium,Hindi_Cancellation Issue_02,56,12,test
HIN_0247,"कृपया मदद करें, मेरा ऑर्डर गलत पते पर भेज दिया गया।",Hindi,Delivery Issue,Logistics Team,Medium,Hindi_Delivery Issue_07,51,11,train
ENG_0545,"Hello, the app is not showing the cancellation option Please resolve this.",English,Cancellation Issue,Order Management,Medium,English_Cancellation Issue_07,74,12,test
ENG_1162,"Please help, I received a suspicious message asking for payment",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_08,63,10,train
HGL_0833,"Please help, replacement order abhi tak ship nahi hua. Please jaldi resolve karo.",Hinglish,Return/Replacement,Returns Team,Medium,Hinglish_Return/Replacement_06,81,13,train
HIN_0090,यह बहुत जरूरी है: यूपीआई पेमेंट सफल हुआ लेकिन ऑर्डर प्लेस नहीं हुआ। मुझे जल्द से जल्द जानकारी चाहिए।,Hindi,Payment Issue,Payments Team,High,Hindi_Payment Issue_06,100,19,train
HIN_1027,"कृपया मदद करें, मेरी ऑर्डर हिस्ट्री दिखाई नहीं दे रही है।",Hindi,Account Issue,Account Support,Medium,Hindi_Account Issue_09,57,11,train
ENG_0451,I am unable to cancel my order,English,Cancellation Issue,Order Management,Medium,English_Cancellation Issue_01,30,7,train
HGL_0645,Ye urgent hai: mujhe wrong product deliver hua. Mujhe jaldi update chahiye.,Hinglish,Product Issue,Product Support,High,Hinglish_Product Issue_03,75,12,validation
HIN_0549,"कृपया मदद करें, ऐप में कैंसलेशन का विकल्प नहीं दिख रहा है। मुझे जल्द से जल्द जानकारी चाहिए।",Hindi,Cancellation Issue,Order Management,Medium,Hindi_Cancellation Issue_07,91,18,test
HGL_0094,"Hello, payment karne ke baad bhi order pending dikha raha hai.",Hinglish,Payment Issue,Payments Team,High,Hinglish_Payment Issue_07,62,11,test
ENG_0325,I need assistance because the refund is still pending,English,Refund Issue,Refund Team,High,English_Refund Issue_02,53,9,validation
ENG_1023,My order history is missing I need an update as soon as possible.,English,Account Issue,Account Support,Medium,English_Account Issue_09,65,13,train
ENG_0487,"Please help, my cancellation request keeps failing",English,Cancellation Issue,Order Management,Medium,English_Cancellation Issue_03,50,7,train
ENG_1147,"Please help, I found an unfamiliar delivery address in my account",English,Fraud/Security,Security Team,Critical,English_Fraud/Security_07,65,11,validation
ENG_0819,"Please help, I want to exchange the item for another size I need an update as soon as possible.",English,Return/Replacement,Returns Team,Medium,English_Return/Replacement_05,95,19,train
ENG_0064,"Hello, the amount was debited even though checkout failed",English,Payment Issue,Payments Team,High,English_Payment Issue_05,57,9,train
ENG_0267,I need assistance because only part of my order was delivered I need an update as soon as possible.,English,Delivery Issue,Logistics Team,Medium,English_Delivery Issue_08,99,19,train
